Term,M-Distant mean,IDC mean,Adjusted ranksums p-value
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.06787721606766918,-0.05123818633333334,1.3169709266200026e-14
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.12458081662406015,-0.03153584047435898,7.580127854571925e-12
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,-0.05247074227819549,0.012455297256410256,0.0012331770634940015
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,-0.030273510097744365,0.04239255311538462,0.0013255939534980489
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,-0.08252728122556391,-0.01394698144871795,0.08851776410523683
GO_ENDOTHELIAL_CELL_MIGRATION,-0.03669033620300752,-0.03839948971794872,0.5578225347917363
GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.016874206248120298,0.04562406558974359,0.017648734732756438
GO_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,0.011217035939849624,-0.04962195441025641,0.021880233991001575
GO_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS,-0.03045325765413534,0.008120894525641027,0.24724254550597313
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.010913130458646616,-0.0767754493974359,0.0003501009082887457
GO_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.0010306727894736848,-0.15483606026923077,1.5241354006858535e-07
GO_PEROXISOMAL_TRANSPORT,0.03503888357142857,-0.048242933076923074,1.482054236205555e-06
GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,0.004151026616541354,-0.09755889592307691,0.000851486011552082
GO_EAR_DEVELOPMENT,0.01796333879699248,0.01583399053846154,0.49782875237373825
GO_NOSE_DEVELOPMENT,-0.05398107164661654,-0.08166607692307692,0.3267948405284788
GO_TONGUE_DEVELOPMENT,-0.11547889769172932,0.23358205015384614,1.9467222749845294e-25
GO_SKIN_MORPHOGENESIS,0.1353978925037594,-0.13194555756410256,1.1170124981076317e-11
GO_KERATINOCYTE_PROLIFERATION,-0.040091601015037594,0.018523778512820513,0.0020273783852598867
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS,-0.10986404160150376,-0.06249201347435897,0.1707685703009902
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,0.025860659744360904,-0.10259027029487179,8.443142800043265e-08
GO_RESPONSE_TO_ESTROGEN,0.004092486751879699,-0.06329010119230769,2.4160365223099097e-05
GO_NCRNA_3_END_PROCESSING,0.04538153443609023,-0.17235402525641025,3.5695623957994224e-14
GO_RNA_POLYADENYLATION,0.16665903783458647,-0.20458518815384616,6.158363312514194e-24
GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,-0.022103787781954886,-0.017513698128205128,0.668102634329217
GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS,0.08223240593233083,-0.17391805555128206,9.378196727984833e-20
GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,0.170927947,-0.11001701135897435,2.4646942205921646e-11
GO_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,0.043818947315789475,-0.187529381,1.6373539126392248e-08
GO_LINOLEIC_ACID_METABOLIC_PROCESS,-0.011866586060150376,-0.009555604435897437,0.9479832919045774
GO_ENGULFMENT_OF_APOPTOTIC_CELL,0.052614815045112784,0.162966368,6.96363169029932e-06
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,-0.04567488158646616,-0.011532997217948718,0.04569311077338549
GO_REVERSE_CHOLESTEROL_TRANSPORT,-0.15514502354887216,-0.0657318366153846,0.018192901107736498
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,-0.048392302383458645,0.03180504958974359,5.591981653903511e-06
GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.032850861481203,0.07891229953846154,0.17438188754451867
GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,-0.14595160364661655,0.008827894923076922,4.499087106490691e-11
GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,-0.11492001391729323,0.06423089456410255,1.9284110367295235e-06
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,-0.06866055089473684,-0.011263975217948719,0.13262701157363913
GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING,0.029355085203007517,0.02449376120512821,0.9984828183004659
GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING,-0.03764482180451128,0.08850141557692306,9.951910992589821e-05
GO_CELLULAR_COMPONENT_MAINTENANCE,0.10310238433834587,-0.08865715456410256,1.524262349641319e-18
GO_HISTONE_H3_ACETYLATION,0.012681545511278196,-0.06820718726923077,7.038117848166515e-07
GO_HISTONE_H4_ACETYLATION,-0.006485043142857145,-0.11381780167948718,1.3714259608790096e-09
GO_HISTONE_H2A_ACETYLATION,-0.12413078627819547,-0.18522079582051282,0.0025893187108432763
GO_HISTONE_H3_K9_ACETYLATION,0.02860412679699248,-0.0010455430512820536,0.3169835502750573
GO_HISTONE_H4_K5_ACETYLATION,-0.03780887991729323,-0.05630954688461539,0.5468733105667816
GO_HISTONE_H4_K16_ACETYLATION,-0.010210328909774436,0.011840787769230766,0.4279937125580832
GO_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS,-0.032012659864661654,-0.052829342551282056,0.5121098291541099
GO_REGULATION_OF_DNA_METHYLATION,0.1662279322406015,-0.16028804787179488,1.246110628865009e-22
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.035862283105263154,-0.07111230212820513,6.524532015432832e-06
GO_REGULATION_OF_ENDOCRINE_PROCESS,-0.050665119669172934,0.07139990961538462,3.260694278074953e-08
GO_REGULATION_OF_EXCRETION,0.039073539248120306,-0.019220010743589745,0.10083709616866271
GO_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS,0.028766233601503762,-0.2242390796025641,1.3371165988374294e-10
GO_MODULATION_BY_SYMBIONT_OF_HOST_CELLULAR_PROCESS,-0.04155083876691729,-0.07218107476923076,0.3147599798473099
GO_REGULATION_OF_ANION_TRANSPORT,-0.01487001730075188,-0.05719023943589743,0.017648734732756438
GO_REGULATION_OF_VACUOLE_ORGANIZATION,0.09059395090225564,-0.06053009535897436,1.5655395041596647e-14
GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,0.1571917604360902,-0.17242880985897438,6.449972456041213e-16
GO_MEMBRANE_BIOGENESIS,0.08360767787969925,-0.05320448765384615,1.419382937776918e-10
GO_HISTONE_H3_K14_ACETYLATION,-0.0945597169774436,0.09703423205128206,6.064468179552185e-08
GO_LIPID_DIGESTION,-0.06156079213533834,-0.039948090897435895,0.528071531829673
GO_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS,0.1096341849924812,-0.19835989853846156,2.3134823567409143e-16
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,-0.004306319812030075,-0.0508954956025641,0.0016438370693127016
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS,0.09208189229323309,-0.10566552210256411,1.4101536659290756e-09
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,0.042454658541353385,-0.16078458666666665,1.2350467420622966e-13
GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,0.14314739287969927,-0.1311214489102564,2.3745356016891752e-14
GO_RESPONSE_TO_LEPTIN,0.06443585987969926,-0.12834761084615384,6.605252145266734e-10
GO_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,0.11017340770676692,-0.08626615310256411,4.79985420126814e-10
GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION,0.207960554037594,-0.016350794384615387,1.7072909140225087e-13
GO_FIBROBLAST_APOPTOTIC_PROCESS,0.03195505839849624,-0.06271489915384615,0.0027114212989726746
GO_MACROPINOCYTOSIS,-0.04104528038345865,-0.11674594571794873,0.07414720974066935
GO_PROTEIN_LOCALIZATION_TO_CYTOSKELETON,0.09027356658646617,-0.0513043167051282,2.7870539180703493e-11
GO_ADHESION_OF_SYMBIONT_TO_HOST,0.09065594081954888,-0.14456769285897436,4.0698450070854727e-07
GO_ENTRY_INTO_HOST,0.0650986382781955,-0.08724579003846153,1.0212066714687572e-17
GO_MOTILE_CILIUM_ASSEMBLY,-0.15312683734586466,0.1835776854871795,5.197117003848229e-19
GO_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,-0.17070550339849624,0.10850028115384615,1.7408862086261426e-15
GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS,0.17425277565413533,-0.1761900822948718,3.348401156790023e-16
GO_ADHESION_OF_SYMBIONT_TO_HOST_CELL,0.0634888122556391,-0.13841944701282052,4.479816445714356e-06
GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS,-0.04761388794736842,-0.02515617932051282,0.018869523707411563
GO_DNA_METHYLATION_OR_DEMETHYLATION,0.0181630117518797,-0.058034831269230765,7.426040081375031e-06
GO_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,-0.04803538133834586,0.035263620333333336,0.00025373046858880293
GO_MULTI_ORGANISM_CELLULAR_PROCESS,-0.12277331852631578,-0.06266383980769231,0.04643536853134764
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,-0.055587316323308274,-0.029614348076923074,0.027554499285022255
GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,-0.016907472736842104,0.03668922176923077,0.0186300304165944
GO_CELL_CYCLE_DNA_REPLICATION,0.03253570290225564,-0.045539127935897435,1.6172355573934283e-05
GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS,0.0059030739774436096,-0.1670337241923077,2.46526365372696e-10
GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,-0.08424772555639097,-0.1586329746923077,0.03656438251355558
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.054852677045112784,-0.21503360284615383,9.759438933925223e-13
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION,-0.15508272537593984,-0.09017387751282052,0.06539970154099703
GO_AUTOPHAGY_OF_NUCLEUS,-0.19665219721052632,0.05323264465384616,3.092412346564616e-08
GO_MITOTIC_G2_M_TRANSITION_CHECKPOINT,-0.03401050487969925,-0.09811401941025642,0.005874260199518822
GO_MITOTIC_G1_S_TRANSITION_CHECKPOINT,-0.11928497415037594,0.03322434294871795,1.8988390382923483e-14
GO_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,0.08210247464661655,-0.2001263382051282,3.326560075733691e-14
GO_BIOLOGICAL_PHASE,-0.17654719703759397,0.1725681292051282,1.1705491721448203e-19
GO_ESTROUS_CYCLE,0.0032225515263157875,-0.03614651229487179,0.42134754669717
GO_LIPOPROTEIN_LOCALIZATION,-0.07918796485714286,0.05826493173076923,2.7340608437685314e-06
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,0.12326878239849624,-0.1432780729102564,9.137571004716965e-21
GO_DNA_DEAMINATION,0.05321655542857143,-0.15260646447435897,1.886827547341627e-07
GO_ACTIN_NUCLEATION,0.029564900586466165,-0.12697965642307693,3.594671582661628e-09
GO_G0_TO_G1_TRANSITION,-0.12816475380451128,0.08332410434615384,3.9615495301722546e-17
GO_PLASMA_MEMBRANE_FUSION,0.09824208899248121,-0.060143999756410264,4.118324054377855e-07
GO_TRANSCYTOSIS,0.028931323804511282,-0.09468284833333333,2.3450798416380005e-05
GO_T_CELL_SELECTION,-0.052258608789473686,0.016995859192307693,0.0002516455969962445
GO_POSITIVE_THYMIC_T_CELL_SELECTION,0.06198082906015037,0.017430261089743587,0.3063883417286602
GO_THYMIC_T_CELL_SELECTION,0.07647631039849624,0.0637469231923077,0.5593503444635494
GO_T_HELPER_1_CELL_DIFFERENTIATION,-0.11995572862406015,-0.14233196433333334,0.6822392765216332
GO_T_HELPER_2_CELL_DIFFERENTIATION,0.04626091988721805,0.03699877219230769,0.6221392357453506
GO_REGULATORY_T_CELL_DIFFERENTIATION,0.0639578214736842,0.06372084174358975,0.8579107934834439
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.07646096745864661,-0.09526094792307692,1.4638326171129187e-16
GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.05941256428571429,-0.1786565521923077,1.4044496800688029e-18
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.007903193894736841,0.009509800974358976,0.7356380337540035
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.03957052720300752,-0.10295070046153847,5.3191981756768083e-11
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.05324153356390978,-0.08220340502564102,5.016225072825706e-08
GO_INTERMEDIATE_FILAMENT_ORGANIZATION,0.09486848115789474,-0.14190774516666665,2.4931967011111892e-14
GO_PROTEIN_NEDDYLATION,0.1752599944962406,-0.09062275366666667,8.069448971548859e-12
GO_AZOLE_TRANSMEMBRANE_TRANSPORT,-0.14612281336090227,0.2636114229358974,3.605144244685588e-21
GO_CELLULAR_EXTRAVASATION,0.08275280430075188,-0.020770137820512822,2.259650572064349e-08
GO_MEIOTIC_CHROMOSOME_SEGREGATION,-0.10392024384210526,0.03731891703846154,7.094508603583378e-17
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,-0.0163016855037594,-0.016874914615384616,0.8814306813139872
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,-0.12664503159398496,0.06992488761538461,1.9750744937971807e-18
GO_NEURONAL_ION_CHANNEL_CLUSTERING,-0.10513800374436091,0.09519090853846154,4.684052387016419e-06
GO_CELL_FATE_COMMITMENT,-0.06133054986466165,0.09924524547435896,1.6366578801990233e-21
GO_APICAL_PROTEIN_LOCALIZATION,0.05550548540601504,-0.04592560102564102,0.009224016529068199
GO_MAINTENANCE_OF_PROTEIN_LOCATION,0.10581383584962406,-0.0664674520897436,2.0885849790372205e-15
GO_REGULATION_OF_ISOTYPE_SWITCHING,-0.1343988152631579,0.01637406791025641,1.7785915443696895e-10
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY,0.010355440864661657,-0.0679306802051282,0.014342616880993397
GO_SARCOMERE_ORGANIZATION,-0.04764717043609023,-0.05287856748717949,0.8647600462574526
GO_CELL_CELL_JUNCTION_ORGANIZATION,0.030288609263157896,-0.08973137905128205,3.9231885722737976e-13
GO_CELL_CELL_JUNCTION_MAINTENANCE,0.11675517106015038,0.026086068346153846,0.0076373707528517906
GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,0.09998132058646617,-0.14794321196153845,4.656967738267013e-17
GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,0.04008152784210526,0.016753961435897434,0.3867877188474303
GO_CELLULAR_RESPIRATION,0.09611811703759399,-0.14582917926923075,3.4812091116528825e-17
GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.12957660303007518,-0.012396788384615385,1.721617640985793e-05
GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,-0.0001351321729323316,-0.10650914276923078,4.073336840665792e-09
GO_FAT_CELL_DIFFERENTIATION,-0.11934007354135338,0.08953163452564103,1.0932689311263995e-27
GO_MYOBLAST_DIFFERENTIATION,-0.013520971503759398,0.03338171947435897,0.1156955458650144
GO_BONE_RESORPTION,0.03203490940601504,-0.0854803122948718,9.880487201960013e-10
GO_CELL_REDOX_HOMEOSTASIS,0.15534725442857145,-0.11432663656410257,1.3245016803963422e-18
GO_RESPONSE_TO_ETHANOL,0.04922363133082707,-0.07797489992307692,1.5350544478441652e-09
GO_RESPONSE_TO_ETHER,-0.14020474388721804,0.11361399711538461,4.295395811701095e-08
GO_PHOTORECEPTOR_CELL_MAINTENANCE,-0.18495128593233084,0.15933769164102562,2.626334488628725e-24
GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,-0.0018022988721804523,-0.07546364242307692,0.0016836762290752892
GO_MAST_CELL_ACTIVATION,-0.036643282488721805,-0.03780758491025641,0.9830702367029529
GO_REGULATION_OF_B_CELL_DIFFERENTIATION,-0.06280111938345864,-0.0049298077307692294,0.043293434480136
GO_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION,-0.04158113062406015,-0.14228800426923077,0.05655386133380734
GO_REGULATION_OF_T_CELL_DIFFERENTIATION,-0.027337662135338343,0.030945231743589742,0.00013945340702289975
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION,-0.0006800895714285716,0.033994634346153844,0.06148821100073308
GO_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,-0.06923689263909774,0.10473468341025641,1.4707418447546653e-08
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,-0.15237885736090226,0.10374470514102563,8.770444740838837e-27
GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,-0.19766035109022556,0.15283480583333334,2.798273201294218e-24
GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,-0.10115864329323308,0.07889539798717948,1.9441374269443936e-18
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,-0.09693155460902256,0.04279861621794872,4.152277503174634e-10
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,-0.09183527760902255,0.14213633243589743,1.1808993572206957e-14
GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,-0.04071844165413534,0.05783805924358974,9.565412181657383e-08
GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,-0.05389987945864662,-0.009362137423076925,0.7020600885057638
GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,-0.03817908612781955,0.041063932500000004,3.151494739928252e-05
GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,-0.04174785947368421,-0.0003345330512820499,0.5705720495978669
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-0.041038377593984966,0.02588979994871795,1.399528804259182e-06
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.013157791684210527,0.00822085017948718,0.9118081593860743
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-0.01083474634586466,-0.012647612474358975,0.6577851398011062
GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,-0.13600753941353386,0.06754995630769231,3.434777502371191e-13
GO_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,-0.19322163636090225,0.11322846728205128,3.2331594616610236e-16
GO_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,-0.1054676862631579,-0.0076189507051282026,0.0005573716387757177
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.005492185466165414,-0.02930476605128205,0.00028783704523209426
GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.01876764412781955,-0.05548703694871794,4.617605824975304e-05
GO_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.00867048684962406,-0.031001546435897438,0.014253304972049404
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,0.07155357392481203,-0.05644381791025642,1.3899914122887295e-09
GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,0.11245205490225564,-0.10826798917948718,6.285303636298923e-11
GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,0.07388202872180452,-0.021154328025641028,0.0006906541582933473
GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,0.14851288790225564,0.06263520515384616,0.01442560553945712
GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,0.06371689030827069,-0.07573370256410256,7.703232055975294e-12
GO_REGULATION_OF_MONOCYTE_DIFFERENTIATION,-0.10498623901503759,-0.08821430978205128,0.4633841309168193
GO_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION,-0.00636307767669173,-0.15345309061538462,3.589704003842815e-05
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION,-0.0458443002481203,0.03562943662820513,9.776718183013851e-05
GO_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.05185192946616541,0.12732363994871795,0.006339586033159558
GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,-0.08699528679699248,0.05398934984615384,4.380927262475476e-06
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.005214267834586466,-0.021332240461538463,0.00024283910650544006
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.063715606518797,0.025182294897435897,0.02888881383555184
GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.09811609580451128,0.05713397996153846,0.020560978929808012
GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.01962316102255639,0.017699767217948716,0.8663196791200338
GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,-0.12888895236090225,0.10264030308974359,9.969125860041507e-23
GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,-0.01583464178195489,0.05865843414102564,0.03292625200241302
GO_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,-0.17483123090225564,0.09640167246153847,2.46526365372696e-10
GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT,-0.013554200729323307,-0.004287610435897436,1.0
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,-0.05623702790977444,0.01237281217948718,0.010341422778958984
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,-0.005169905218045114,-0.03336397673076923,0.05190680090646967
GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,-0.11841771434586466,0.06510046202564103,1.204375151592786e-20
GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,-0.04617436717293233,0.11113657044871794,2.3961172453488854e-10
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,-0.12760558951127818,0.10408036191025641,2.7676127031997684e-19
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,-0.0362230665037594,-0.030927683243589747,0.6730111089189135
GO_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,-0.2058872940300752,0.048627455179487175,7.958832531301187e-18
GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS,0.07679847345864661,0.0027178419102564097,0.21178978617557875
GO_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.05420898443609023,-0.08768230174358974,3.5851046229301364e-06
GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY,0.025090862187969923,0.010148162756410256,0.5132868740738539
GO_POSITIVE_REGULATION_OF_TRANSLATION,0.04827814481203008,-0.07684282685897435,1.6691421494920796e-09
GO_RESPIRATORY_BURST,0.022553924195488722,-0.08590881832051282,3.663272069091398e-05
GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.004515925571428571,-0.04256418053846154,0.0018638630402691841
GO_NEGATIVE_REGULATION_OF_DNA_REPAIR,-0.08849763360150377,0.06876790603846154,2.096856456402358e-12
GO_POSITIVE_REGULATION_OF_DNA_REPAIR,-0.009327726406015037,-0.06805161942307693,0.0009559513288006756
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION,0.054600988263157894,-0.04146784953846154,3.5851046229301364e-06
GO_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,-0.30740036440601504,0.14687549646153847,3.9636965909897376e-18
GO_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-0.09009700412030075,0.003447274807692307,1.8712144646140788e-05
GO_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-0.1100254567443609,-0.09627588771794872,0.5821981149080616
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,-0.014360098015037594,-0.00039293969230769183,0.49908736976005663
GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.13104679486466164,-0.022118695858974358,3.964275616560987e-09
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,-0.12085199615789473,0.00540631103846154,3.6130633991254666e-07
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION,-0.03162221213533834,-0.013543717371794873,0.2982162102613997
GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,-0.1812977677218045,0.20046223105128205,2.92281168259875e-21
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE,-0.10042130190225564,0.10507881261538461,4.947443842387031e-14
GO_POSITIVE_REGULATION_OF_OSSIFICATION,0.022442252225563907,0.03339313721794872,0.531052896011904
GO_POSITIVE_REGULATION_OF_BONE_RESORPTION,-0.08767715909022557,-0.0052913157948717955,0.008114818471601294
GO_POSITIVE_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,-0.04717518595488722,0.08053118432051282,0.00039592969893850375
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,-0.008904543714285717,-0.08342254592307692,0.0015046751433714517
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.07277704220300751,-0.07746960053846154,3.6081810243279143e-16
GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.03355298019548872,-0.016763533807692306,0.005718613084935189
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.050483738127819554,-0.04009827356410256,1.6421983526362461e-06
GO_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS,-0.11435732009022556,0.08106224464102564,2.9146515270342515e-09
GO_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS,0.06884839833834586,-0.09372373551282051,2.1342961870571874e-13
GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION,-0.08955188316541353,0.01921015225641026,0.00011904735462381808
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION,0.03271869146616541,0.015383932948717947,0.32591511977146553
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.047501712714285715,-0.02280361755128205,7.191280328962502e-06
GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,-0.034095881781954884,-0.03214064937179487,0.9602930054417785
GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,-0.055870626075187974,0.025950394615384616,2.4434822214075674e-06
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,-0.006596479789473684,-0.002563010217948717,0.7066508521027123
GO_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL,0.08937948769924813,-0.04885497576923077,0.00021188042879905156
GO_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL,-0.027763290796992482,0.0354172071923077,0.035784100978038885
GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,-0.035521562067669175,-0.0762562223846154,0.028044522322406697
GO_PH_REDUCTION,0.17093099711278195,-0.09935762888461538,2.0259172628397793e-22
